"NAME","Total","White","Black","Asian","Hispanic","Other","p_White","p_Black","p_Asian","p_Hispanic","p_Other","entropy5","entropy4","entropy_rice","gini_simpson","FIPS"
"Auburn, NY Micro Area",80026,73098,3009,387,1896,1636,0.9134281358558468,0.03760027990902957,0.004835928323294929,0.023692300002499188,0.02044335590932947,0.24856474839574616,0.2211341224825405,0.23120838851626785,0.16323261749468332,"12180"
"Auburn-Opelika, AL Metro Area",140247,97900,31674,3615,4571,2487,0.6980541473257895,0.22584440308883613,0.02577595242678988,0.03259249752222864,0.017732999636355856,0.5370479479766639,0.5693316050456281,0.5719132095912711,0.45967358310036466,"12220"
"Augusta-Richmond County, GA-SC Metro Area (part); Augusta-Richmond County, GA-SC Metro Area (part)",556877,314669,194573,9558,24712,13365,0.5650601479321287,0.3494003164073934,0.01716357472116823,0.04437604713428639,0.023999913805023372,0.6135511783685283,0.6461457607130429,0.6477411676687583,0.5557866303942121,"12260"
"Augusta-Waterville, ME Micro Area",122151,116549,642,886,1504,2570,0.9541387299326244,0.005255789964879534,0.007253317615082971,0.012312629450434298,0.021039533036978822,0.1512895091465913,0.10421526844810847,0.11703865467246219,0.08894478730358046,"12300"
"Austin, MN Micro Area",39163,32975,791,636,4138,623,0.8419937185608866,0.020197635523325586,0.016239818195745985,0.1056609554937058,0.015907872226336082,0.36900136345750106,0.37546915621127736,0.38087958492065654,0.2789576038136342,"12380"
"Austin-Round Rock-San Marcos, TX Metro Area",1716289,938474,120510,80980,538313,38012,0.5468041804148369,0.07021544739842765,0.047183195837064734,0.313649391215582,0.022147785134088722,0.6888922397400428,0.7394893685513075,0.738909326740277,0.5949822602618474,"12420"
"Bainbridge, GA Micro Area",27842,14615,11366,138,1404,319,0.5249263702320236,0.40823216722936573,0.004956540478413907,0.050427411823863226,0.011457510236333597,0.5792108622234191,0.6345596356736175,0.6355064795990966,0.5551000377766644,"12460"
"Bakersfield-Delano, CA Metro Area",839631,323794,45377,33100,413033,24327,0.38563845308236594,0.05404397884308702,0.039422079461096604,0.49192204670861367,0.028973441904836767,0.6860883570119011,0.7228589767109396,0.722509446084014,0.6039813711322064,"12540"
"Baltimore-Towson, MD Metro Area",2710489,1626199,769641,122153,123754,68742,0.5999651723360618,0.2839491324259202,0.04506677577367036,0.045657444099570225,0.025361475364777352,0.6448211354109518,0.6805911379369315,0.6813908065352057,0.554655861265309,"12580"
"Bangor, ME Metro Area",153923,145700,1117,1405,1620,4081,0.9465771846962442,0.007256875190842174,0.00912794059367346,0.010524742890925982,0.026513256628314157,0.17071815258174483,0.11289452556583675,0.12877078846504228,0.10304192888555652,"12620"
"Baraboo, WI Micro Area",61976,57331,330,332,2675,1308,0.925051632890151,0.005324641796824577,0.005356912353168969,0.04316186911062347,0.02110494384923196,0.21438161425213592,0.17886409465479747,0.19015138381925634,0.14191406256703942,"12660"
"Barnstable Town, MA Metro Area",215888,197327,3857,2263,4687,7754,0.9140248647446825,0.017865745201215446,0.010482287111835766,0.021710331282887425,0.03591677165937894,0.2513198290995927,0.18686135701385917,0.20558742749697292,0.16236813046293053,"12700"
"Barre, VT Micro Area",59534,56473,411,495,995,1160,0.9485840024187859,0.006903618100581181,0.008314576544495583,0.016713138710652737,0.0194846642254846,0.1673639876364703,0.12751963757379264,0.13895234579870472,0.09941261708362226,"12740"
"Bartlesville, OK Micro Area",50976,38691,1194,552,2556,7983,0.7590042372881356,0.023422787193973636,0.010828625235404897,0.05014124293785311,0.15660310734463276,0.48877095102412854,0.30161966941092466,0.35800331125972973,0.3962080042208851,"12780"
"Bastrop, LA Micro Area",27979,14251,13078,98,255,297,0.5093462954358626,0.46742199506772936,0.0035026269702276708,0.009113978340898532,0.010615104185281818,0.5032665823632609,0.5476660123138161,0.5494688741702973,0.5218750164189112,"12820"
"Batavia, NY Micro Area",60079,54990,1491,355,1616,1627,0.9152948617653422,0.02481732385692172,0.005908886632600409,0.026897917741640173,0.027081010003495398,0.24732265982708518,0.20285879987580796,0.21663306617335673,0.16012762243966117,"12860"
"Batesville, AR Micro Area",36647,32914,709,276,2139,609,0.8981362730919311,0.01934674052446312,0.00753131224929735,0.058367669932054465,0.016618004202253935,0.2755906624069879,0.26332415842000656,0.27083543324286286,0.18923727496645548,"12900"
