"NAME","P0050001","FIPS"
"Martin, TN Micro Area",35021,"32280"
"Martinsville, VA Micro Area",67972,"32300"
"Maryville, MO Micro Area",23370,"32340"
"Mason City, IA Micro Area",51749,"32380"
"Mayfield, KY Micro Area",37121,"32460"
"Maysville, KY Micro Area",31360,"32500"
"McAlester, OK Micro Area",45837,"32540"
"McAllen-Edinburg-Mission, TX Metro Area",774769,"32580"
"McComb, MS Micro Area",53535,"32620"
"McMinnville, TN Micro Area",39839,"32660"
"McPherson, KS Micro Area",29180,"32700"
"Meadville, PA Micro Area",88765,"32740"
"Medford, OR Metro Area",203206,"32780"
"Memphis, TN-MS-AR Metro Area (part); Memphis, TN-MS-AR Metro Area (part); Memphis, TN-MS-AR Metro Area (part)",1316100,"32820"
"Menomonie, WI Micro Area",43857,"32860"
"Merced, CA Metro Area",255793,"32900"
"Meridian, MS Micro Area",107449,"32940"
"Merrill, WI Micro Area",28743,"32980"
"Mexico, MO Micro Area",25529,"33020"
"Miami, OK Micro Area",31848,"33060"
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",5564635,"33100"
"Michigan City-La Porte, IN Metro Area",111467,"33140"
"Middlesborough, KY Micro Area",28691,"33180"
"Midland, MI Micro Area",83629,"33220"
"Midland, TX Metro Area",136872,"33260"
"Milledgeville, GA Micro Area",55149,"33300"
"Milwaukee-Waukesha-West Allis, WI Metro Area",1555908,"33340"
"Minden, LA Micro Area",41207,"33380"
"Mineral Wells, TX Micro Area",28111,"33420"
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part); Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part)",3279833,"33460"
"Minot, ND Micro Area",69540,"33500"
"Missoula, MT Metro Area",109299,"33540"
"Mitchell, SD Micro Area",22835,"33580"
"Moberly, MO Micro Area",25414,"33620"
"Mobile, AL Metro Area",412992,"33660"
"Modesto, CA Metro Area",514453,"33700"
"Monroe, LA Metro Area",176441,"33740"
"Monroe, MI Metro Area",152021,"33780"
"Monroe, WI Micro Area",36842,"33820"
"Montgomery, AL Metro Area",374536,"33860"
"Montrose, CO Micro Area",41276,"33940"
"Morehead City, NC Micro Area",66469,"33980"
"Morgan City, LA Micro Area",54650,"34020"
"Morgantown, WV Metro Area",129709,"34060"
"Morristown, TN Metro Area",136608,"34100"
"Moscow, ID Micro Area",37244,"34140"
"Moses Lake, WA Micro Area",89120,"34180"
"Moultrie, GA Micro Area",45498,"34220"
"Mountain Home, AR Micro Area",41513,"34260"
"Mountain Home, ID Micro Area",27038,"34300"
"Mount Airy, NC Micro Area",73673,"34340"
"Mount Pleasant, MI Micro Area",70311,"34380"
"Mount Pleasant, TX Micro Area",32334,"34420"
"Mount Sterling, KY Micro Area",44396,"34460"
"Mount Vernon, IL Micro Area",47284,"34500"
"Mount Vernon, OH Micro Area",60921,"34540"
"Mount Vernon-Anacortes, WA Metro Area",116901,"34580"
"Muncie, IN Metro Area",117671,"34620"
"Murray, KY Micro Area",37191,"34660"
"Muscatine, IA Micro Area",54132,"34700"
"Muskegon-Norton Shores, MI Metro Area",172188,"34740"
"Muskogee, OK Micro Area",70990,"34780"
"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",269291,"34820"
"Nacogdoches, TX Micro Area",64524,"34860"
"Napa, CA Metro Area",136484,"34900"
"Naples-Marco Island, FL Metro Area",321520,"34940"
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1589934,"34980"
"Natchez, MS-LA Micro Area (part); Natchez, MS-LA Micro Area (part)",53119,"35020"
"Natchitoches, LA Micro Area",39566,"35060"
"New Bern, NC Micro Area",126802,"35100"
"Newberry, SC Micro Area",37508,"35140"
"New Castle, IN Micro Area",49462,"35220"
"New Castle, PA Micro Area",91108,"35260"
"New Haven-Milford, CT Metro Area",862477,"35300"
"New Iberia, LA Micro Area",73240,"35340"
"New Orleans-Metairie-Kenner, LA Metro Area",1167764,"35380"
"New Philadelphia-Dover, OH Micro Area",92582,"35420"
"Newport, TN Micro Area",35662,"35460"
"Newton, IA Micro Area",36842,"35500"
"New Ulm, MN Micro Area",25893,"35580"
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part)",18897109,"35620"
"Niles-Benton Harbor, MI Metro Area",156813,"35660"
"Nogales, AZ Micro Area",47420,"35700"
"Norfolk, NE Micro Area",48271,"35740"
"North Platte, NE Micro Area",37590,"35820"
"North Port-Bradenton-Sarasota, FL Metro Area",702281,"35840"
"North Vernon, IN Micro Area",28525,"35860"
"North Wilkesboro, NC Micro Area",69340,"35900"
"Norwalk, OH Micro Area",59626,"35940"
"Norwich-New London, CT Metro Area",274055,"35980"
"Oak Harbor, WA Micro Area",78506,"36020"
"Oak Hill, WV Micro Area",46039,"36060"
"Ocala, FL Metro Area",331298,"36100"
"Ocean City, NJ Metro Area",97265,"36140"
"Ocean Pines, MD Micro Area",51454,"36180"
"Odessa, TX Metro Area",137130,"36220"
"Ogden-Clearfield, UT Metro Area",547184,"36260"
"Ogdensburg-Massena, NY Micro Area",111944,"36300"
"Oil City, PA Micro Area",54984,"36340"
"Okeechobee, FL Micro Area",39996,"36380"
"Oklahoma City, OK Metro Area",1252987,"36420"
"Olean, NY Micro Area",80317,"36460"
"Olympia, WA Metro Area",252264,"36500"
"Omaha-Council Bluffs, NE-IA Metro Area (part); Omaha-Council Bluffs, NE-IA Metro Area (part)",865350,"36540"
"Oneonta, NY Micro Area",62259,"36580"
"Ontario, OR-ID Micro Area (part); Ontario, OR-ID Micro Area (part)",53936,"36620"
"Opelousas-Eunice, LA Micro Area",83384,"36660"
"Orangeburg, SC Micro Area",92501,"36700"
"Orlando-Kissimmee-Sanford, FL Metro Area",2134411,"36740"
"Oshkosh-Neenah, WI Metro Area",166994,"36780"
"Oskaloosa, IA Micro Area",22381,"36820"
"Ottawa-Streator, IL Micro Area",154908,"36860"
"Ottumwa, IA Micro Area",35625,"36900"
"Owatonna, MN Micro Area",36576,"36940"
"Owensboro, KY Metro Area",114752,"36980"
"Owosso, MI Micro Area",70648,"37020"
"Oxford, MS Micro Area",47351,"37060"
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",823318,"37100"
"Paducah, KY-IL Micro Area (part); Paducah, KY-IL Micro Area (part)",98762,"37140"
"Pahrump, NV Micro Area",43946,"37220"
"Palatka, FL Micro Area",74364,"37260"
"Palestine, TX Micro Area",58458,"37300"
"Palm Bay-Melbourne-Titusville, FL Metro Area",543376,"37340"
"Palm Coast, FL Metro Area",95696,"37380"
"Pampa, TX Micro Area",23464,"37420"
"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",168852,"37460"
"Paragould, AR Micro Area",42090,"37500"
"Paris, TN Micro Area",32330,"37540"
"Paris, TX Micro Area",49793,"37580"
"Parkersburg-Marietta-Vienna, WV-OH Metro Area (part); Parkersburg-Marietta-Vienna, WV-OH Metro Area (part)",162056,"37620"
"Parsons, KS Micro Area",21607,"37660"
"Pascagoula, MS Metro Area",162246,"37700"
"Payson, AZ Micro Area",53597,"37740"
"Pecos, TX Micro Area",13783,"37780"
"Pella, IA Micro Area",33309,"37800"
"Pendleton-Hermiston, OR Micro Area",87062,"37820"
"Pensacola-Ferry Pass-Brent, FL Metro Area",448991,"37860"
"Peoria, IL Metro Area",379186,"37900"
"Peru, IN Micro Area",36903,"37940"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part)",5965343,"37980"
"Phoenix Lake-Cedar Ridge, CA Micro Area",55365,"38020"
"Phoenix-Mesa-Glendale, AZ Metro Area",4192887,"38060"
"Picayune, MS Micro Area",55834,"38100"
"Pierre, SD Micro Area",19988,"38180"
"Pierre Part, LA Micro Area",23421,"38200"
"Pine Bluff, AR Metro Area",100258,"38220"
"Pittsburg, KS Micro Area",39134,"38260"
"Pittsburgh, PA Metro Area",2356285,"38300"
"Pittsfield, MA Metro Area",131219,"38340"
"Plainview, TX Micro Area",36273,"38380"
"Platteville, WI Micro Area",51208,"38420"
"Plattsburgh, NY Micro Area",82128,"38460"
"Plymouth, IN Micro Area",47051,"38500"
"Pocatello, ID Metro Area",90656,"38540"
"Point Pleasant, WV-OH Micro Area (part); Point Pleasant, WV-OH Micro Area (part)",58258,"38580"
"Ponca City, OK Micro Area",46562,"38620"
"Pontiac, IL Micro Area",38950,"38700"
"Poplar Bluff, MO Micro Area",42794,"38740"
"Portales, NM Micro Area",19846,"38780"
"Port Angeles, WA Micro Area",71404,"38820"
"Portland-South Portland-Biddeford, ME Metro Area",514098,"38860"
"Portland-Vancouver-Hillsboro, OR-WA Metro Area (part); Portland-Vancouver-Hillsboro, OR-WA Metro Area (part)",2226009,"38900"
"Port St. Lucie, FL Metro Area",424107,"38940"
"Portsmouth, OH Micro Area",79499,"39020"
"Pottsville, PA Micro Area",148289,"39060"
"Poughkeepsie-Newburgh-Middletown, NY Metro Area",670301,"39100"
"Prescott, AZ Metro Area",211033,"39140"
"Price, UT Micro Area",21403,"39220"
"Prineville, OR Micro Area",20978,"39260"
"Providence-New Bedford-Fall River, RI-MA Metro Area (part); Providence-New Bedford-Fall River, RI-MA Metro Area (part)",1600852,"39300"
"Provo-Orem, UT Metro Area",526810,"39340"
"Pueblo, CO Metro Area",159063,"39380"
"Pullman, WA Micro Area",44776,"39420"
"Punta Gorda, FL Metro Area",159978,"39460"
"Quincy, IL-MO Micro Area (part); Quincy, IL-MO Micro Area (part)",77314,"39500"
"Racine, WI Metro Area",195408,"39540"
"Raleigh-Cary, NC Metro Area",1130490,"39580"
"Rapid City, SD Metro Area",126382,"39660"
"Raymondville, TX Micro Area",22134,"39700"
"Reading, PA Metro Area",411442,"39740"
"Red Bluff, CA Micro Area",63463,"39780"
"Redding, CA Metro Area",177223,"39820"
"Red Wing, MN Micro Area",46183,"39860"
"Reno-Sparks, NV Metro Area",425417,"39900"
"Rexburg, ID Micro Area",50778,"39940"
"Richmond, IN Micro Area",68917,"39980"
"Richmond, VA Metro Area",1258251,"40060"
"Richmond-Berea, KY Micro Area",99972,"40080"
"Rio Grande City-Roma, TX Micro Area",60968,"40100"
"Riverside-San Bernardino-Ontario, CA Metro Area",4224851,"40140"
"Riverton, WY Micro Area",40123,"40180"
"Roanoke, VA Metro Area",308707,"40220"
"Roanoke Rapids, NC Micro Area",76790,"40260"
"Rochelle, IL Micro Area",53497,"40300"
"Rochester, MN Metro Area",186011,"40340"
"Rochester, NY Metro Area",1054323,"40380"
"Rockford, IL Metro Area",349431,"40420"
"Rockingham, NC Micro Area",46639,"40460"
"Rockland, ME Micro Area",39736,"40500"
"Rock Springs, WY Micro Area",43806,"40540"
"Rocky Mount, NC Metro Area",152392,"40580"
"Rolla, MO Micro Area",45156,"40620"
"Rome, GA Metro Area",96317,"40660"
"Roseburg, OR Micro Area",107667,"40700"
"Roswell, NM Micro Area",65645,"40740"
"Ruidoso, NM Micro Area",20497,"40760"
"Russellville, AR Micro Area",83939,"40780"
"Ruston, LA Micro Area",63009,"40820"
"Rutland, VT Micro Area",61642,"40860"
"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2149127,"40900"
"Safford, AZ Micro Area",45657,"40940"
"Saginaw-Saginaw Township North, MI Metro Area",200169,"40980"
"St. Cloud, MN Metro Area",189093,"41060"
"St. George, UT Metro Area",138115,"41100"
"St. Joseph, MO-KS Metro Area (part); St. Joseph, MO-KS Metro Area (part)",127329,"41140"
"St. Louis, MO-IL Metro Area (part); St. Louis, MO-IL Metro Area (part)",2812896,"41180"
"St. Marys, GA Micro Area",50513,"41220"
"St. Marys, PA Micro Area",31946,"41260"
"Salem, OR Metro Area",390738,"41420"
"Salina, KS Micro Area",61697,"41460"
"Salinas, CA Metro Area",415057,"41500"
"Salisbury, MD Metro Area",125203,"41540"
"Salisbury, NC Micro Area",138428,"41580"
"Salt Lake City, UT Metro Area",1124197,"41620"
"San Angelo, TX Metro Area",111823,"41660"
"San Antonio-New Braunfels, TX Metro Area",2142508,"41700"
"San Diego-Carlsbad-San Marcos, CA Metro Area",3095313,"41740"
"Sandusky, OH Metro Area",77079,"41780"
"Sanford, NC Micro Area",57866,"41820"
"San Francisco-Oakland-Fremont, CA Metro Area",4335391,"41860"
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1836911,"41940"
"San Luis Obispo-Paso Robles, CA Metro Area",269637,"42020"
"Santa Barbara-Santa Maria-Goleta, CA Metro Area",423895,"42060"
"Santa Cruz-Watsonville, CA Metro Area",262382,"42100"
"Santa Fe, NM Metro Area",144170,"42140"
"Santa Rosa-Petaluma, CA Metro Area",483878,"42220"
"Sault Ste. Marie, MI Micro Area",38520,"42300"
"Savannah, GA Metro Area",347611,"42340"
"Sayre, PA Micro Area",62622,"42380"
"Scottsbluff, NE Micro Area",37660,"42420"
"Scottsboro, AL Micro Area",53227,"42460"
"Scottsburg, IN Micro Area",24181,"42500"
"Scranton--Wilkes-Barre, PA Metro Area",563631,"42540"
"Seaford, DE Micro Area",197145,"42580"
"Searcy, AR Micro Area",77076,"42620"
"Seattle-Tacoma-Bellevue, WA Metro Area",3439809,"42660"
"Sebastian-Vero Beach, FL Metro Area",138028,"42680"
"Sebring, FL Micro Area",98786,"42700"
"Sedalia, MO Micro Area",42201,"42740"
"Selinsgrove, PA Micro Area",39702,"42780"
"Selma, AL Micro Area",43820,"42820"
"Seneca, SC Micro Area",74273,"42860"
"Seneca Falls, NY Micro Area",35251,"42900"
"Sevierville, TN Micro Area",89889,"42940"
"Seymour, IN Micro Area",42376,"42980"
"Shawnee, OK Micro Area",69442,"43060"
"Sheboygan, WI Metro Area",115507,"43100"
"Shelby, NC Micro Area",98078,"43140"
"Shelbyville, TN Micro Area",45058,"43180"
"Shelton, WA Micro Area",60699,"43220"
"Sheridan, WY Micro Area",29116,"43260"
"Sherman-Denison, TX Metro Area",120877,"43300"
"Show Low, AZ Micro Area",107449,"43320"
"Shreveport-Bossier City, LA Metro Area",398604,"43340"
"Sidney, OH Micro Area",49423,"43380"
"Sierra Vista-Douglas, AZ Micro Area",131346,"43420"
"Sikeston, MO Micro Area",39191,"43460"
"Silver City, NM Micro Area",29514,"43500"
"Silverthorne, CO Micro Area",27994,"43540"
"Sioux City, IA-NE-SD Metro Area (part); Sioux City, IA-NE-SD Metro Area (part); Sioux City, IA-NE-SD Metro Area (part)",143577,"43580"
"Sioux Falls, SD Metro Area",228261,"43620"
"Snyder, TX Micro Area",16921,"43660"
"Somerset, KY Micro Area",63063,"43700"
"Somerset, PA Micro Area",77742,"43740"
"South Bend-Mishawaka, IN-MI Metro Area (part); South Bend-Mishawaka, IN-MI Metro Area (part)",319224,"43780"
"Southern Pines-Pinehurst, NC Micro Area",88247,"43860"
"Spartanburg, SC Metro Area",284307,"43900"
"Spearfish, SD Micro Area",24097,"43940"
"Spencer, IA Micro Area",16667,"43980"
"Spirit Lake, IA Micro Area",16667,"44020"
"Spokane, WA Metro Area",471221,"44060"
"Springfield, IL Metro Area",210170,"44100"
"Springfield, MA Metro Area",692942,"44140"
"Springfield, MO Metro Area",436712,"44180"
"Springfield, OH Metro Area",138333,"44220"
"Starkville, MS Micro Area",47671,"44260"
"State College, PA Metro Area",153990,"44300"
"Statesboro, GA Micro Area",70217,"44340"
"Statesville-Mooresville, NC Micro Area",159437,"44380"
"Staunton-Waynesboro, VA Micro Area",118502,"44420"
"Stephenville, TX Micro Area",37890,"44500"
"Sterling, CO Micro Area",22709,"44540"
"Sterling, IL Micro Area",58498,"44580"
"Steubenville-Weirton, OH-WV Metro Area (part); Steubenville-Weirton, OH-WV Metro Area (part)",124454,"44600"
"Stevens Point, WI Micro Area",70019,"44620"
"Stillwater, OK Micro Area",77350,"44660"
"Stockton, CA Metro Area",685306,"44700"
"Storm Lake, IA Micro Area",20260,"44740"
"Sturgis, MI Micro Area",61295,"44780"
"Sulphur Springs, TX Micro Area",35161,"44860"
"Summerville, GA Micro Area",26015,"44900"
"Sumter, SC Metro Area",107456,"44940"
"Sunbury, PA Micro Area",94528,"44980"
"Susanville, CA Micro Area",34895,"45000"
"Sweetwater, TX Micro Area",15216,"45020"
"Syracuse, NY Metro Area",662577,"45060"
"Tahlequah, OK Micro Area",46987,"45140"
"Talladega-Sylacauga, AL Micro Area",82291,"45180"
"Tallahassee, FL Metro Area",367413,"45220"
"Tallulah, LA Micro Area",12093,"45260"
"Tampa-St. Petersburg-Clearwater, FL Metro Area",2783243,"45300"
"Taos, NM Micro Area",32937,"45340"
"Taylorville, IL Micro Area",34800,"45380"
"Terre Haute, IN Metro Area",172425,"45460"
"Texarkana, TX-Texarkana, AR Metro Area (part); Texarkana, TX-Texarkana, AR Metro Area (part)",136027,"45500"
"The Dalles, OR Micro Area",25213,"45520"
"The Villages, FL Micro Area",93420,"45540"
"Thomaston, GA Micro Area",27153,"45580"
"Thomasville, GA Micro Area",44720,"45620"
"Thomasville-Lexington, NC Micro Area",162878,"45640"
"Tiffin, OH Micro Area",56745,"45660"
"Tifton, GA Micro Area",40118,"45700"
"Toccoa, GA Micro Area",26175,"45740"
"Toledo, OH Metro Area",651429,"45780"
"Topeka, KS Metro Area",233870,"45820"
"Torrington, CT Micro Area",189927,"45860"
"Traverse City, MI Micro Area",143372,"45900"
"Trenton-Ewing, NJ Metro Area",366513,"45940"
"Troy, AL Micro Area",32899,"45980"
"Truckee-Grass Valley, CA Micro Area",98764,"46020"
"Tucson, AZ Metro Area",980263,"46060"
"Tullahoma, TN Micro Area",100210,"46100"
"Tulsa, OK Metro Area",937478,"46140"
"Tupelo, MS Micro Area",136268,"46180"
"Tuscaloosa, AL Metro Area",219461,"46220"
"Tuskegee, AL Micro Area",21452,"46260"
"Twin Falls, ID Micro Area",99604,"46300"
"Tyler, TX Metro Area",209714,"46340"
"Ukiah, CA Micro Area",87841,"46380"
"Union, SC Micro Area",28961,"46420"
"Union City, TN-KY Micro Area (part); Union City, TN-KY Micro Area (part)",38620,"46460"
"Urbana, OH Micro Area",40097,"46500"
"Utica-Rome, NY Metro Area",299397,"46540"
"Uvalde, TX Micro Area",26405,"46620"
"Valdosta, GA Metro Area",139588,"46660"
"Vallejo-Fairfield, CA Metro Area",413344,"46700"
"Valley, AL Micro Area",34215,"46740"
"Van Wert, OH Micro Area",28744,"46780"
"Vermillion, SD Micro Area",13864,"46820"
"Vernal, UT Micro Area",32588,"46860"
"Vernon, TX Micro Area",13535,"46900"
"Vicksburg, MS Micro Area",48773,"46980"
"Victoria, TX Metro Area",115384,"47020"
"Vidalia, GA Micro Area",36346,"47080"
"Vincennes, IN Micro Area",38440,"47180"
"Vineland-Millville-Bridgeton, NJ Metro Area",156898,"47220"
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part); Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part)",1671683,"47260"
"Visalia-Porterville, CA Metro Area",442179,"47300"
"Wabash, IN Micro Area",32888,"47340"
"Waco, TX Metro Area",234906,"47380"
"Wahpeton, ND-MN Micro Area (part); Wahpeton, ND-MN Micro Area (part)",22897,"47420"
"Walla Walla, WA Micro Area",58781,"47460"
"Walterboro, SC Micro Area",38892,"47500"
"Wapakoneta, OH Micro Area",45949,"47540"
"Warner Robins, GA Metro Area",139900,"47580"
"Warren, PA Micro Area",41815,"47620"
"Warrensburg, MO Micro Area",52595,"47660"
"Warsaw, IN Micro Area",77358,"47700"
"Washington, IN Micro Area",31648,"47780"
"Washington, NC Micro Area",47759,"47820"
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part); Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part)",5582170,"47900"
"Washington Court House, OH Micro Area",29030,"47920"
"Waterloo-Cedar Falls, IA Metro Area",167819,"47940"
"Watertown, SD Micro Area",33130,"47980"
"Watertown-Fort Atkinson, WI Micro Area",83686,"48020"
"Watertown-Fort Drum, NY Micro Area",116229,"48060"
"Wauchula, FL Micro Area",27731,"48100"
"Wausau, WI Metro Area",134063,"48140"
"Waycross, GA Micro Area",55070,"48180"
"Weatherford, OK Micro Area",27469,"48220"
"Wenatchee-East Wenatchee, WA Metro Area",110884,"48300"
"West Plains, MO Micro Area",40400,"48460"
"West Point, MS Micro Area",20634,"48500"
"Wheeling, WV-OH Metro Area (part); Wheeling, WV-OH Metro Area (part)",147950,"48540"
"Whitewater, WI Micro Area",102228,"48580"
"Wichita, KS Metro Area",623061,"48620"
"Wichita Falls, TX Metro Area",151306,"48660"
"Williamsport, PA Metro Area",116111,"48700"
"Willimantic, CT Micro Area",118428,"48740"
"Williston, ND Micro Area",22398,"48780"
"Willmar, MN Micro Area",42239,"48820"
"Wilmington, NC Metro Area",362315,"48900"
"Wilmington, OH Micro Area",42040,"48940"
"Wilson, NC Micro Area",81234,"48980"
"Winchester, VA-WV Metro Area (part); Winchester, VA-WV Metro Area (part)",128472,"49020"
"Winfield, KS Micro Area",36311,"49060"
"Winona, MN Micro Area",51461,"49100"
"Winston-Salem, NC Metro Area",477717,"49180"
"Woodward, OK Micro Area",20081,"49260"
"Wooster, OH Micro Area",114520,"49300"
"Worcester, MA Metro Area",798552,"49340"
"Worthington, MN Micro Area",21378,"49380"
"Yakima, WA Metro Area",243231,"49420"
"Yankton, SD Micro Area",22438,"49460"
"Yazoo City, MS Micro Area",28065,"49540"
"York-Hanover, PA Metro Area",434972,"49620"
"Youngstown-Warren-Boardman, OH-PA Metro Area (part); Youngstown-Warren-Boardman, OH-PA Metro Area (part)",565773,"49660"
"Yuba City, CA Metro Area",166892,"49700"
"Yuma, AZ Metro Area",195751,"49740"
"Zanesville, OH Micro Area",86074,"49780"
