"NAME","P0050001","FIPS"
"Finney County",36776,"20055"
"Ford County",33848,"20057"
"Franklin County",25992,"20059"
"Geary County",34362,"20061"
"Gove County",2695,"20063"
"Graham County",2597,"20065"
"Grant County",7829,"20067"
"Gray County",6006,"20069"
"Greeley County",1247,"20071"
"Greenwood County",6689,"20073"
"Hamilton County",2690,"20075"
"Harper County",6034,"20077"
"Harvey County",34684,"20079"
"Haskell County",4256,"20081"
"Hodgeman County",1916,"20083"
"Jackson County",13462,"20085"
"Jefferson County",19126,"20087"
"Jewell County",3077,"20089"
"Johnson County",544179,"20091"
"Kearny County",3977,"20093"
"Kingman County",7858,"20095"
"Kiowa County",2553,"20097"
"Labette County",21607,"20099"
"Lane County",1750,"20101"
"Leavenworth County",76227,"20103"
"Lincoln County",3241,"20105"
"Linn County",9656,"20107"
"Logan County",2756,"20109"
"Lyon County",33690,"20111"
"McPherson County",29180,"20113"
"Marion County",12660,"20115"
"Marshall County",10117,"20117"
"Meade County",4575,"20119"
"Miami County",32787,"20121"
"Mitchell County",6373,"20123"
"Montgomery County",35471,"20125"
"Morris County",5923,"20127"
"Morton County",3233,"20129"
"Nemaha County",10178,"20131"
"Neosho County",16512,"20133"
"Ness County",3107,"20135"
"Norton County",5671,"20137"
"Osage County",16295,"20139"
"Osborne County",3858,"20141"
"Ottawa County",6091,"20143"
"Pawnee County",6973,"20145"
"Phillips County",5642,"20147"
"Pottawatomie County",21604,"20149"
"Pratt County",9656,"20151"
"Rawlins County",2519,"20153"
"Reno County",64511,"20155"
"Republic County",4980,"20157"
"Rice County",10083,"20159"
"Riley County",71115,"20161"
"Rooks County",5181,"20163"
"Rush County",3307,"20165"
"Russell County",6970,"20167"
"Saline County",55606,"20169"
"Scott County",4936,"20171"
"Sedgwick County",498365,"20173"
"Seward County",22952,"20175"
"Shawnee County",177934,"20177"
"Sheridan County",2556,"20179"
"Sherman County",6010,"20181"
"Smith County",3853,"20183"
"Stafford County",4437,"20185"
"Stanton County",2235,"20187"
"Stevens County",5724,"20189"
"Sumner County",24132,"20191"
"Thomas County",7900,"20193"
"Trego County",3001,"20195"
"Wabaunsee County",7053,"20197"
"Wallace County",1485,"20199"
"Washington County",5799,"20201"
"Wichita County",2234,"20203"
"Wilson County",9409,"20205"
"Woodson County",3309,"20207"
"Wyandotte County",157505,"20209"
"Adair County",18656,"21001"
"Allen County",19956,"21003"
"Anderson County",21421,"21005"
"Ballard County",8249,"21007"
"Barren County",42173,"21009"
"Bath County",11591,"21011"
"Bell County",28691,"21013"
"Boone County",118811,"21015"
"Bourbon County",19985,"21017"
"Boyd County",49542,"21019"
"Boyle County",28432,"21021"
"Bracken County",8488,"21023"
"Breathitt County",13878,"21025"
"Breckinridge County",20059,"21027"
"Bullitt County",74319,"21029"
"Butler County",12690,"21031"
"Caldwell County",12984,"21033"
"Calloway County",37191,"21035"
"Campbell County",90336,"21037"
"Carlisle County",5104,"21039"
"Carroll County",10811,"21041"
"Carter County",27720,"21043"
"Casey County",15955,"21045"
"Christian County",73955,"21047"
"Clark County",35613,"21049"
"Clay County",21730,"21051"
"Clinton County",10272,"21053"
"Crittenden County",9315,"21055"
"Cumberland County",6856,"21057"
"Daviess County",96656,"21059"
"Edmonson County",12161,"21061"
"Elliott County",7852,"21063"
"Estill County",14672,"21065"
"Fayette County",295803,"21067"
"Fleming County",14348,"21069"
"Floyd County",39451,"21071"
"Franklin County",49285,"21073"
"Fulton County",6813,"21075"
"Gallatin County",8589,"21077"
"Garrard County",16912,"21079"
"Grant County",24662,"21081"
"Graves County",37121,"21083"
"Grayson County",25746,"21085"
"Green County",11258,"21087"
"Greenup County",36910,"21089"
"Hancock County",8565,"21091"
"Hardin County",105543,"21093"
"Harlan County",29278,"21095"
"Harrison County",18846,"21097"
"Hart County",18199,"21099"
"Henderson County",46250,"21101"
"Henry County",15416,"21103"
"Hickman County",4902,"21105"
"Hopkins County",46920,"21107"
"Jackson County",13494,"21109"
"Jefferson County",741096,"21111"
"Jessamine County",48586,"21113"
"Johnson County",23356,"21115"
"Kenton County",159720,"21117"
"Knott County",16346,"21119"
"Knox County",31883,"21121"
"Larue County",14193,"21123"
"Laurel County",58849,"21125"
"Lawrence County",15860,"21127"
"Lee County",7887,"21129"
"Leslie County",11310,"21131"
"Letcher County",24519,"21133"
"Lewis County",13870,"21135"
"Lincoln County",24742,"21137"
"Livingston County",9519,"21139"
"Logan County",26835,"21141"
"Lyon County",8314,"21143"
"McCracken County",65565,"21145"
"McCreary County",18306,"21147"
"McLean County",9531,"21149"
"Madison County",82916,"21151"
"Magoffin County",13333,"21153"
"Marion County",19820,"21155"
"Marshall County",31448,"21157"
"Martin County",12929,"21159"
"Mason County",17490,"21161"
"Meade County",28602,"21163"
"Menifee County",6306,"21165"
"Mercer County",21331,"21167"
"Metcalfe County",10099,"21169"
"Monroe County",10963,"21171"
"Montgomery County",26499,"21173"
"Morgan County",13923,"21175"
"Muhlenberg County",31499,"21177"
"Nelson County",43437,"21179"
"Nicholas County",7135,"21181"
"Ohio County",23842,"21183"
"Oldham County",60316,"21185"
"Owen County",10841,"21187"
"Owsley County",4755,"21189"
"Pendleton County",14877,"21191"
"Perry County",28712,"21193"
"Pike County",65024,"21195"
"Powell County",12613,"21197"
"Pulaski County",63063,"21199"
"Robertson County",2282,"21201"
"Rockcastle County",17056,"21203"
"Rowan County",23333,"21205"
"Russell County",17565,"21207"
"Scott County",47173,"21209"
"Shelby County",42074,"21211"
"Simpson County",17327,"21213"
"Spencer County",17061,"21215"
"Taylor County",24512,"21217"
"Todd County",12460,"21219"
"Trigg County",14339,"21221"
"Trimble County",8809,"21223"
"Union County",15007,"21225"
"Warren County",113792,"21227"
"Washington County",11717,"21229"
"Wayne County",20813,"21231"
"Webster County",13621,"21233"
"Whitley County",35637,"21235"
"Wolfe County",7355,"21237"
"Woodford County",24939,"21239"
"Acadia Parish",61773,"22001"
"Allen Parish",25764,"22003"
"Ascension Parish",107215,"22005"
"Assumption Parish",23421,"22007"
"Avoyelles Parish",42073,"22009"
"Beauregard Parish",35654,"22011"
"Bienville Parish",14353,"22013"
"Bossier Parish",116979,"22015"
"Caddo Parish",254969,"22017"
"Calcasieu Parish",192768,"22019"
"Caldwell Parish",10132,"22021"
"Cameron Parish",6839,"22023"
"Catahoula Parish",10407,"22025"
"Claiborne Parish",17195,"22027"
"Concordia Parish",20822,"22029"
"De Soto Parish",26656,"22031"
"East Baton Rouge Parish",440171,"22033"
"East Carroll Parish",7759,"22035"
"East Feliciana Parish",20267,"22037"
"Evangeline Parish",33984,"22039"
"Franklin Parish",20767,"22041"
"Grant Parish",22309,"22043"
"Iberia Parish",73240,"22045"
"Iberville Parish",33387,"22047"
"Jackson Parish",16274,"22049"
"Jefferson Parish",432552,"22051"
"Jefferson Davis Parish",31594,"22053"
"Lafayette Parish",221578,"22055"
"Lafourche Parish",96318,"22057"
"La Salle Parish",14890,"22059"
"Lincoln Parish",46735,"22061"
"Livingston Parish",128026,"22063"
"Madison Parish",12093,"22065"
"Morehouse Parish",27979,"22067"
"Natchitoches Parish",39566,"22069"
"Orleans Parish",343829,"22071"
"Ouachita Parish",153720,"22073"
"Plaquemines Parish",23042,"22075"
"Pointe Coupee Parish",22802,"22077"
"Rapides Parish",131613,"22079"
"Red River Parish",9091,"22081"
"Richland Parish",20725,"22083"
"Sabine Parish",24233,"22085"
"St. Bernard Parish",35897,"22087"
"St. Charles Parish",52780,"22089"
"St. Helena Parish",11203,"22091"
"St. James Parish",22102,"22093"
"St. John the Baptist Parish",45924,"22095"
"St. Landry Parish",83384,"22097"
"St. Martin Parish",52160,"22099"
"St. Mary Parish",54650,"22101"
"St. Tammany Parish",233740,"22103"
"Tangipahoa Parish",121097,"22105"
"Tensas Parish",5252,"22107"
"Terrebonne Parish",111860,"22109"
"Union Parish",22721,"22111"
"Vermilion Parish",57999,"22113"
"Vernon Parish",52334,"22115"
"Washington Parish",47168,"22117"
"Webster Parish",41207,"22119"
"West Baton Rouge Parish",23788,"22121"
"West Carroll Parish",11604,"22123"
"West Feliciana Parish",15625,"22125"
"Winn Parish",15313,"22127"
"Androscoggin County",107702,"23001"
"Aroostook County",71870,"23003"
"Cumberland County",281674,"23005"
"Franklin County",30768,"23007"
"Hancock County",54418,"23009"
"Kennebec County",122151,"23011"
"Knox County",39736,"23013"
"Lincoln County",34457,"23015"
"Oxford County",57833,"23017"
"Penobscot County",153923,"23019"
"Piscataquis County",17535,"23021"
"Sagadahoc County",35293,"23023"
"Somerset County",52228,"23025"
"Waldo County",38786,"23027"
"Washington County",32856,"23029"
"York County",197131,"23031"
"Allegany County",75087,"24001"
"Anne Arundel County",537656,"24003"
"Baltimore County",805029,"24005"
"Calvert County",88737,"24009"
"Caroline County",33066,"24011"
"Carroll County",167134,"24013"
"Cecil County",101108,"24015"
"Charles County",146551,"24017"
"Dorchester County",32618,"24019"
"Frederick County",233385,"24021"
"Garrett County",30097,"24023"
"Harford County",244826,"24025"
"Howard County",287085,"24027"
"Kent County",20197,"24029"
"Montgomery County",971777,"24031"
"Prince George's County",863420,"24033"
"Queen Anne's County",47798,"24035"
"St. Mary's County",105151,"24037"
"Somerset County",26470,"24039"
"Talbot County",37782,"24041"
"Washington County",147430,"24043"
"Wicomico County",98733,"24045"
"Worcester County",51454,"24047"
"Baltimore city",620961,"24510"
"Barnstable County",215888,"25001"
"Berkshire County",131219,"25003"
"Bristol County",548285,"25005"
"Dukes County",16535,"25007"
"Essex County",743159,"25009"
"Franklin County",71372,"25011"
"Hampden County",463490,"25013"
"Hampshire County",158080,"25015"
"Middlesex County",1503085,"25017"
"Nantucket County",10172,"25019"
"Norfolk County",670850,"25021"
"Plymouth County",494919,"25023"
"Suffolk County",722023,"25025"
"Worcester County",798552,"25027"
"Alcona County",10942,"26001"
"Alger County",9601,"26003"
"Allegan County",111408,"26005"
"Alpena County",29598,"26007"
"Antrim County",23580,"26009"
"Arenac County",15899,"26011"
"Baraga County",8860,"26013"
"Barry County",59173,"26015"
"Bay County",107771,"26017"
"Benzie County",17525,"26019"
"Berrien County",156813,"26021"
"Branch County",45248,"26023"
"Calhoun County",136146,"26025"
"Cass County",52293,"26027"
"Charlevoix County",25949,"26029"
"Cheboygan County",26152,"26031"
"Chippewa County",38520,"26033"
"Clare County",30926,"26035"
"Clinton County",75382,"26037"
"Crawford County",14074,"26039"
"Delta County",37069,"26041"
"Dickinson County",26168,"26043"
"Eaton County",107759,"26045"
"Emmet County",32694,"26047"
"Genesee County",425790,"26049"
"Gladwin County",25692,"26051"
"Gogebic County",16427,"26053"
"Grand Traverse County",86986,"26055"
"Gratiot County",42476,"26057"
"Hillsdale County",46688,"26059"
"Houghton County",36628,"26061"
"Huron County",33118,"26063"
"Ingham County",280895,"26065"
"Ionia County",63905,"26067"
"Iosco County",25887,"26069"
"Iron County",11817,"26071"
"Isabella County",70311,"26073"
"Jackson County",160248,"26075"
"Kalamazoo County",250331,"26077"
"Kalkaska County",17153,"26079"
"Kent County",602622,"26081"
"Keweenaw County",2156,"26083"
"Lake County",11539,"26085"
"Lapeer County",88319,"26087"
"Leelanau County",21708,"26089"
"Lenawee County",99892,"26091"
"Livingston County",180967,"26093"
"Luce County",6631,"26095"
"Mackinac County",11113,"26097"
"Macomb County",840978,"26099"
"Manistee County",24733,"26101"
"Marquette County",67077,"26103"
"Mason County",28705,"26105"
"Mecosta County",42798,"26107"
"Menominee County",24029,"26109"
"Midland County",83629,"26111"
"Missaukee County",14849,"26113"
"Monroe County",152021,"26115"
"Montcalm County",63342,"26117"
"Montmorency County",9765,"26119"
"Muskegon County",172188,"26121"
"Newaygo County",48460,"26123"
"Oakland County",1202362,"26125"
"Oceana County",26570,"26127"
"Ogemaw County",21699,"26129"
"Ontonagon County",6780,"26131"
"Osceola County",23528,"26133"
"Oscoda County",8640,"26135"
"Otsego County",24164,"26137"
"Ottawa County",263801,"26139"
"Presque Isle County",13376,"26141"
"Roscommon County",24449,"26143"
"Saginaw County",200169,"26145"
"St. Clair County",163040,"26147"
"St. Joseph County",61295,"26149"
"Sanilac County",43114,"26151"
"Schoolcraft County",8485,"26153"
"Shiawassee County",70648,"26155"
"Tuscola County",55729,"26157"
"Van Buren County",76258,"26159"
"Washtenaw County",344791,"26161"
"Wayne County",1820584,"26163"
"Wexford County",32735,"26165"
"Aitkin County",16202,"27001"
"Anoka County",330844,"27003"
"Becker County",32504,"27005"
"Beltrami County",44442,"27007"
"Benton County",38451,"27009"
"Big Stone County",5269,"27011"
"Blue Earth County",64013,"27013"
"Brown County",25893,"27015"
"Carlton County",35386,"27017"
"Carver County",91042,"27019"
"Cass County",28567,"27021"
"Chippewa County",12441,"27023"
"Chisago County",53887,"27025"
"Clay County",58999,"27027"
"Clearwater County",8695,"27029"
"Cook County",5176,"27031"
"Cottonwood County",11687,"27033"
"Crow Wing County",62500,"27035"
"Dakota County",398552,"27037"
"Dodge County",20087,"27039"
"Douglas County",36009,"27041"
"Faribault County",14553,"27043"
"Fillmore County",20866,"27045"
"Freeborn County",31255,"27047"
"Goodhue County",46183,"27049"
"Grant County",6018,"27051"
"Hennepin County",1152425,"27053"
"Houston County",19027,"27055"
"Hubbard County",20428,"27057"
"Isanti County",37816,"27059"
"Itasca County",45058,"27061"
"Jackson County",10266,"27063"
"Kanabec County",16239,"27065"
"Kandiyohi County",42239,"27067"
"Kittson County",4552,"27069"
"Koochiching County",13311,"27071"
"Lac qui Parle County",7259,"27073"
"Lake County",10866,"27075"
"Lake of the Woods County",4045,"27077"
"Le Sueur County",27703,"27079"
"Lincoln County",5896,"27081"
"Lyon County",25857,"27083"
"McLeod County",36651,"27085"
"Mahnomen County",5413,"27087"
"Marshall County",9439,"27089"
"Martin County",20840,"27091"
"Meeker County",23300,"27093"
"Mille Lacs County",26097,"27095"
"Morrison County",33198,"27097"
"Mower County",39163,"27099"
"Murray County",8725,"27101"
"Nicollet County",32727,"27103"
"Nobles County",21378,"27105"
"Norman County",6852,"27107"
"Olmsted County",144248,"27109"
"Otter Tail County",57303,"27111"
"Pennington County",13930,"27113"
"Pine County",29750,"27115"
"Pipestone County",9596,"27117"
"Polk County",31600,"27119"
"Pope County",10995,"27121"
"Ramsey County",508640,"27123"
"Red Lake County",4089,"27125"
"Redwood County",16059,"27127"
"Renville County",15730,"27129"
"Rice County",64142,"27131"
"Rock County",9687,"27133"
"Roseau County",15629,"27135"
"St. Louis County",200226,"27137"
"Scott County",129928,"27139"
"Sherburne County",88499,"27141"
"Sibley County",15226,"27143"
"Stearns County",150642,"27145"
"Steele County",36576,"27147"
"Stevens County",9726,"27149"
"Swift County",9783,"27151"
"Todd County",24895,"27153"
"Traverse County",3558,"27155"
"Wabasha County",21676,"27157"
"Wadena County",13843,"27159"
"Waseca County",19136,"27161"
"Washington County",238136,"27163"
"Watonwan County",11211,"27165"
"Wilkin County",6576,"27167"
"Winona County",51461,"27169"
"Wright County",124700,"27171"
"Yellow Medicine County",10438,"27173"
"Adams County",32297,"28001"
"Alcorn County",37057,"28003"
"Amite County",13131,"28005"
"Attala County",19564,"28007"
"Benton County",8729,"28009"
"Bolivar County",34145,"28011"
"Calhoun County",14962,"28013"
"Carroll County",10597,"28015"
"Chickasaw County",17392,"28017"
"Choctaw County",8547,"28019"
"Claiborne County",9604,"28021"
"Clarke County",16732,"28023"
"Clay County",20634,"28025"
"Coahoma County",26151,"28027"
"Copiah County",29449,"28029"
"Covington County",19568,"28031"
"DeSoto County",161252,"28033"
"Forrest County",74934,"28035"
"Franklin County",8118,"28037"
"George County",22578,"28039"
"Greene County",14400,"28041"
"Grenada County",21906,"28043"
"Hancock County",43929,"28045"
"Harrison County",187105,"28047"
"Hinds County",245285,"28049"
"Holmes County",19198,"28051"
"Humphreys County",9375,"28053"
"Issaquena County",1406,"28055"
"Itawamba County",23401,"28057"
"Jackson County",139668,"28059"
"Jasper County",17062,"28061"
"Jefferson County",7726,"28063"
"Jefferson Davis County",12487,"28065"
"Jones County",67761,"28067"
"Kemper County",10456,"28069"
"Lafayette County",47351,"28071"
"Lamar County",55658,"28073"
"Lauderdale County",80261,"28075"
"Lawrence County",12929,"28077"
"Leake County",23805,"28079"
"Lee County",82910,"28081"
"Leflore County",32317,"28083"
"Lincoln County",34869,"28085"
"Lowndes County",59779,"28087"
"Madison County",95203,"28089"
"Marion County",27088,"28091"
"Marshall County",37144,"28093"
"Monroe County",36989,"28095"
"Montgomery County",10925,"28097"
"Neshoba County",29676,"28099"
"Newton County",21720,"28101"
"Noxubee County",11545,"28103"
"Oktibbeha County",47671,"28105"
"Panola County",34707,"28107"
"Pearl River County",55834,"28109"
"Perry County",12250,"28111"
"Pike County",40404,"28113"
"Pontotoc County",29957,"28115"
"Prentiss County",25276,"28117"
"Quitman County",8223,"28119"
"Rankin County",141617,"28121"
"Scott County",28264,"28123"
"Sharkey County",4916,"28125"
"Simpson County",27503,"28127"
"Smith County",16491,"28129"
"Stone County",17786,"28131"
"Sunflower County",29450,"28133"
"Tallahatchie County",15378,"28135"
"Tate County",28886,"28137"
"Tippah County",22232,"28139"
"Tishomingo County",19593,"28141"
"Tunica County",10778,"28143"
"Union County",27134,"28145"
"Walthall County",15443,"28147"
"Warren County",48773,"28149"
"Washington County",51137,"28151"
"Wayne County",20747,"28153"
"Webster County",10253,"28155"
"Wilkinson County",9878,"28157"
"Winston County",19198,"28159"
"Yalobusha County",12678,"28161"
"Yazoo County",28065,"28163"
"Adair County",25607,"29001"
"Andrew County",17291,"29003"
"Atchison County",5685,"29005"
"Audrain County",25529,"29007"
"Barry County",35597,"29009"
"Barton County",12402,"29011"
"Bates County",17049,"29013"
"Benton County",19056,"29015"
"Bollinger County",12363,"29017"
"Boone County",162642,"29019"
"Buchanan County",89201,"29021"
"Butler County",42794,"29023"
"Caldwell County",9424,"29025"
"Callaway County",44332,"29027"
"Camden County",44002,"29029"
"Cape Girardeau County",75674,"29031"
"Carroll County",9295,"29033"
"Carter County",6265,"29035"
"Cass County",99478,"29037"
"Cedar County",13982,"29039"
"Chariton County",7831,"29041"
"Christian County",77422,"29043"
"Clark County",7139,"29045"
"Clay County",221939,"29047"
"Clinton County",20743,"29049"
"Cole County",75990,"29051"
"Cooper County",17601,"29053"
"Crawford County",24696,"29055"
"Dade County",7883,"29057"
"Dallas County",16777,"29059"
"Daviess County",8433,"29061"
"DeKalb County",12892,"29063"
"Dent County",15657,"29065"
"Douglas County",13684,"29067"
"Dunklin County",31953,"29069"
"Franklin County",101492,"29071"
"Gasconade County",15222,"29073"
"Gentry County",6738,"29075"
"Greene County",275174,"29077"
"Grundy County",10261,"29079"
"Harrison County",8957,"29081"
"Henry County",22272,"29083"
"Hickory County",9627,"29085"
"Holt County",4912,"29087"
"Howard County",10144,"29089"
"Howell County",40400,"29091"
"Iron County",10630,"29093"
"Jackson County",674158,"29095"
"Jasper County",117404,"29097"
"Jefferson County",218733,"29099"
"Johnson County",52595,"29101"
"Knox County",4131,"29103"
"Laclede County",35571,"29105"
"Lafayette County",33381,"29107"
"Lawrence County",38634,"29109"
"Lewis County",10211,"29111"
"Lincoln County",52566,"29113"
"Linn County",12761,"29115"
"Livingston County",15195,"29117"
"McDonald County",23083,"29119"
"Macon County",15566,"29121"
"Madison County",12226,"29123"
"Maries County",9176,"29125"
"Marion County",28781,"29127"
"Mercer County",3785,"29129"
"Miller County",24748,"29131"
"Mississippi County",14358,"29133"
"Moniteau County",15607,"29135"
"Monroe County",8840,"29137"
"Montgomery County",12236,"29139"
"Morgan County",20565,"29141"
"New Madrid County",18956,"29143"
"Newton County",58114,"29145"
"Nodaway County",23370,"29147"
"Oregon County",10881,"29149"
"Osage County",13878,"29151"
"Ozark County",9723,"29153"
"Pemiscot County",18296,"29155"
"Perry County",18971,"29157"
"Pettis County",42201,"29159"
"Phelps County",45156,"29161"
"Pike County",18516,"29163"
"Platte County",89322,"29165"
"Polk County",31137,"29167"
"Pulaski County",52274,"29169"
"Putnam County",4979,"29171"
"Ralls County",10167,"29173"
"Randolph County",25414,"29175"
"Ray County",23494,"29177"
"Reynolds County",6696,"29179"
"Ripley County",14100,"29181"
"St. Charles County",360485,"29183"
"St. Clair County",9805,"29185"
"Ste. Genevieve County",18145,"29186"
"St. Francois County",65359,"29187"
"St. Louis County",998954,"29189"
"Saline County",23370,"29195"
"Schuyler County",4431,"29197"
"Scotland County",4843,"29199"
"Scott County",39191,"29201"
"Shannon County",8441,"29203"
"Shelby County",6373,"29205"
"Stoddard County",29968,"29207"
"Stone County",32202,"29209"
"Sullivan County",6714,"29211"
"Taney County",51675,"29213"
"Texas County",26008,"29215"
"Vernon County",21159,"29217"
"Warren County",32513,"29219"
"Washington County",25195,"29221"
"Wayne County",13521,"29223"
"Webster County",36202,"29225"
"Worth County",2171,"29227"
"Wright County",18815,"29229"
"St. Louis city",319294,"29510"
"Beaverhead County",9246,"30001"
"Big Horn County",12865,"30003"
"Blaine County",6491,"30005"
"Broadwater County",5612,"30007"
"Carbon County",10078,"30009"
"Carter County",1160,"30011"
"Cascade County",81327,"30013"
"Chouteau County",5813,"30015"
"Custer County",11699,"30017"
"Daniels County",1751,"30019"
"Dawson County",8966,"30021"
"Deer Lodge County",9298,"30023"
"Fallon County",2890,"30025"
"Fergus County",11586,"30027"
"Flathead County",90928,"30029"
"Gallatin County",89513,"30031"
"Garfield County",1206,"30033"
"Glacier County",13399,"30035"
"Golden Valley County",884,"30037"
"Granite County",3079,"30039"
"Hill County",16096,"30041"
"Jefferson County",11406,"30043"
"Judith Basin County",2072,"30045"
"Lake County",28746,"30047"
"Lewis and Clark County",63395,"30049"
"Liberty County",2339,"30051"
"Lincoln County",19687,"30053"
"McCone County",1734,"30055"
"Madison County",7691,"30057"
"Meagher County",1891,"30059"
"Mineral County",4223,"30061"
"Missoula County",109299,"30063"
"Musselshell County",4538,"30065"
"Park County",15636,"30067"
"Petroleum County",494,"30069"
"Phillips County",4253,"30071"
"Pondera County",6153,"30073"
"Powder River County",1743,"30075"
"Powell County",7027,"30077"
"Prairie County",1179,"30079"
"Ravalli County",40212,"30081"
"Richland County",9746,"30083"
"Roosevelt County",10425,"30085"
"Rosebud County",9233,"30087"
"Sanders County",11413,"30089"
"Sheridan County",3384,"30091"
"Silver Bow County",34200,"30093"
"Stillwater County",9117,"30095"
"Sweet Grass County",3651,"30097"
"Teton County",6073,"30099"
"Toole County",5324,"30101"
"Treasure County",718,"30103"
"Valley County",7369,"30105"
"Wheatland County",2168,"30107"
"Wibaux County",1017,"30109"
"Yellowstone County",147972,"30111"
"Adams County",31364,"31001"
"Antelope County",6685,"31003"
"Arthur County",460,"31005"
"Banner County",690,"31007"
"Blaine County",478,"31009"
"Boone County",5505,"31011"
"Box Butte County",11308,"31013"
"Boyd County",2099,"31015"
"Brown County",3145,"31017"
"Buffalo County",46102,"31019"
"Burt County",6858,"31021"
"Butler County",8395,"31023"
"Cass County",25241,"31025"
"Cedar County",8852,"31027"
"Chase County",3966,"31029"
"Cherry County",5713,"31031"
"Cheyenne County",9998,"31033"
"Clay County",6542,"31035"
"Colfax County",10515,"31037"
"Cuming County",9139,"31039"
"Custer County",10939,"31041"
"Dakota County",21006,"31043"
"Dawes County",9182,"31045"
"Dawson County",24326,"31047"
"Deuel County",1941,"31049"
"Dixon County",6000,"31051"
"Dodge County",36691,"31053"
"Douglas County",517110,"31055"
"Dundy County",2008,"31057"
"Fillmore County",5890,"31059"
"Franklin County",3225,"31061"
"Frontier County",2756,"31063"
"Furnas County",4959,"31065"
"Gage County",22311,"31067"
"Garden County",2057,"31069"
"Garfield County",2049,"31071"
"Gosper County",2044,"31073"
"Grant County",614,"31075"
"Greeley County",2538,"31077"
"Hall County",58607,"31079"
"Hamilton County",9124,"31081"
"Harlan County",3423,"31083"
"Hayes County",967,"31085"
"Hitchcock County",2908,"31087"
"Holt County",10435,"31089"
"Hooker County",736,"31091"
"Howard County",6274,"31093"
"Jefferson County",7547,"31095"
"Johnson County",5217,"31097"
"Kearney County",6489,"31099"
"Keith County",8368,"31101"
"Keya Paha County",824,"31103"
"Kimball County",3821,"31105"
"Knox County",8701,"31107"
"Lancaster County",285407,"31109"
"Lincoln County",36288,"31111"
"Logan County",763,"31113"
"Loup County",632,"31115"
"McPherson County",539,"31117"
"Madison County",34876,"31119"
"Merrick County",7845,"31121"
"Morrill County",5042,"31123"
"Nance County",3735,"31125"
"Nemaha County",7248,"31127"
"Nuckolls County",4500,"31129"
"Otoe County",15740,"31131"
"Pawnee County",2773,"31133"
"Perkins County",2970,"31135"
"Phelps County",9188,"31137"
"Pierce County",7266,"31139"
"Platte County",32237,"31141"
"Polk County",5406,"31143"
"Red Willow County",11055,"31145"
"Richardson County",8363,"31147"
"Rock County",1526,"31149"
"Saline County",14200,"31151"
"Sarpy County",158840,"31153"
"Saunders County",20780,"31155"
"Scotts Bluff County",36970,"31157"
"Seward County",16750,"31159"
"Sheridan County",5469,"31161"
"Sherman County",3152,"31163"
"Sioux County",1311,"31165"
"Stanton County",6129,"31167"
"Thayer County",5228,"31169"
"Thomas County",647,"31171"
"Thurston County",6940,"31173"
"Valley County",4260,"31175"
"Washington County",20234,"31177"
"Wayne County",9595,"31179"
"Webster County",3812,"31181"
"Wheeler County",818,"31183"
"York County",13665,"31185"
"Churchill County",24877,"32001"
"Clark County",1951269,"32003"
"Douglas County",46997,"32005"
"Elko County",48818,"32007"
"Esmeralda County",783,"32009"
"Eureka County",1987,"32011"
"Humboldt County",16528,"32013"
"Lander County",5775,"32015"
"Lincoln County",5345,"32017"
"Lyon County",51980,"32019"
"Mineral County",4772,"32021"
"Nye County",43946,"32023"
"Pershing County",6753,"32027"
"Storey County",4010,"32029"
"Washoe County",421407,"32031"
"White Pine County",10030,"32033"
"Carson City",55274,"32510"
"Belknap County",60088,"33001"
"Carroll County",47818,"33003"
"Cheshire County",77117,"33005"
"Coos County",33055,"33007"
"Grafton County",89118,"33009"
"Hillsborough County",400721,"33011"
"Merrimack County",146445,"33013"
"Rockingham County",295223,"33015"
"Strafford County",123143,"33017"
"Sullivan County",43742,"33019"
"Atlantic County",274549,"34001"
"Bergen County",905116,"34003"
"Burlington County",448734,"34005"
"Camden County",513657,"34007"
"Cape May County",97265,"34009"
"Cumberland County",156898,"34011"
"Essex County",783969,"34013"
"Gloucester County",288288,"34015"
"Hudson County",634266,"34017"
"Hunterdon County",128349,"34019"
"Mercer County",366513,"34021"
"Middlesex County",809858,"34023"
"Monmouth County",630380,"34025"
"Morris County",492276,"34027"
"Ocean County",576567,"34029"
"Passaic County",501226,"34031"
"Salem County",66083,"34033"
"Somerset County",323444,"34035"
"Sussex County",149265,"34037"
"Union County",536499,"34039"
"Warren County",108692,"34041"
"Bernalillo County",662564,"35001"
"Catron County",3725,"35003"
"Chaves County",65645,"35005"
"Cibola County",27213,"35006"
"Colfax County",13750,"35007"
"Curry County",48376,"35009"
"De Baca County",2022,"35011"
"Doña Ana County",209233,"35013"
"Eddy County",53829,"35015"
"Grant County",29514,"35017"
"Guadalupe County",4687,"35019"
"Harding County",695,"35021"
"Hidalgo County",4894,"35023"
"Lea County",64727,"35025"
"Lincoln County",20497,"35027"
"Los Alamos County",17950,"35028"
"Luna County",25095,"35029"
"McKinley County",71492,"35031"
"Mora County",4881,"35033"
"Otero County",63797,"35035"
"Quay County",9041,"35037"
"Rio Arriba County",40246,"35039"
"Roosevelt County",19846,"35041"
"Sandoval County",131561,"35043"
"San Juan County",130044,"35045"
"San Miguel County",29393,"35047"
"Santa Fe County",144170,"35049"
"Sierra County",11988,"35051"
"Socorro County",17866,"35053"
"Taos County",32937,"35055"
"Torrance County",16383,"35057"
"Union County",4549,"35059"
"Valencia County",76569,"35061"
"Albany County",304204,"36001"
